X1,X2,X3,Y,REGIME
0.691746760444554,0.882876177602892,-0.376605116918137,1,NegBin
0.764094812635557,0.216012634594547,-0.512574707429182,0,NegBin
-1.43324593188478,-1.01172843279826,-1.20440950117248,0,Poisson
0.511183248158246,-0.687091248587558,0.0669415868405936,53,NegBin
1.16307464483781,0.166182765131468,-1.81513836484274,9,NegBin
-2.0808240380215,-1.25542528297675,-0.599154414808023,0,Poisson
-1.22441212474982,0.538303852504693,-0.461123271171202,0,Poisson
-0.407900573297011,1.05079483163253,2.44500640956357,1,Poisson
1.06268893835205,-0.610985376547735,1.30434896196853,3,NegBin
0.325096280067306,0.734156790523057,-0.0884689545713575,0,NegBin
-2.61007516606864,-0.98082474127763,0.918122939311741,0,Poisson
-1.33519407785119,-1.05439816068393,1.80544561334251,2,Poisson
0.439370529302514,-0.3937200325484,-1.04593107800375,0,NegBin
0.00522019875396818,-0.558880315716108,0.372512685139917,0,NegBin
0.417951477434512,0.642167044095726,0.199560625233479,0,NegBin
-1.01878995606217,-2.1152468400315,-0.941013870793885,1,Poisson
-0.98045431603664,0.173945618503834,-0.394437364222814,1,Poisson
2.10601782107538,1.84989754638656,0.51131933191015,6,NegBin
-0.972732182397131,-0.253046495918639,-0.418332437751298,4,Poisson
-0.166928545773705,-0.218048060970851,1.65273871073316,1,Poisson
0.964635339823372,0.846414119920899,0.662721793200831,0,NegBin
0.70559393322543,-0.38359526816031,0.230693325408332,0,NegBin
0.999220185360975,-0.436941351517339,2.03647289048373,0,NegBin
0.207492037771622,0.404902890019852,1.15621613086935,0,NegBin
1.03784488098596,1.04287358892142,-0.783924691779899,0,NegBin
0.86994364650739,1.81298650957576,1.20711179357741,0,NegBin
-1.5364226797007,-0.797861644511972,0.50146262323999,1,Poisson
-0.810356313920599,-0.294666709507119,0.853426163727113,2,Poisson
1.51679620872489,-0.167156562907612,1.43109200348674,151,NegBin
-1.78380363844657,-0.551507086298635,-0.580860541917068,1,Poisson
-0.225788295433278,0.396264684639573,-1.31037559839494,1,Poisson
-0.0786399214176288,0.419843464709227,0.345178993101842,1,Poisson
-0.00983492932268033,-0.922242087698228,-1.1880668909962,51,NegBin
-0.132049184736939,-1.10341621539059,-0.794838330401694,4,Poisson
-1.45489771873342,-0.3387482952952,-0.0907528225106713,1,Poisson
0.0462245759312244,-0.47909151228334,-1.24628250484349,0,NegBin
-0.575239498753291,-0.478237683404709,-0.214546973668467,1,Poisson
0.34260208193339,-0.644346516746767,0.541831321509822,0,NegBin
0.663979570653611,-0.330544234709831,0.439124133628156,0,NegBin
-0.684021624618009,0.221499912075671,1.46867677310938,1,Poisson
1.03972088881509,0.702808689977253,-0.205206188158237,0,NegBin
0.149064470289695,-0.260002255825685,0.67477738231835,0,NegBin
0.345897771622135,1.94736256716411,0.55013459750982,1,NegBin
-1.70067408942565,-1.6092676290015,-1.76265576399132,2,Poisson
-0.922731634368694,-1.38077209126198,-0.435221078927717,3,Poisson
1.13793388351883,1.3624892069794,0.00148477041362478,7,NegBin
0.904059358963289,0.557166408932454,-0.629385264851947,0,NegBin
0.587039801858467,0.472002149496607,-0.0144348988837567,4,NegBin
-1.72775864056705,-0.519178830836576,0.531381551787058,0,Poisson
-0.372419563999246,0.589515847277942,-0.0721561635260814,0,Poisson
-0.435544249815236,-0.153131707245226,0.0152030187352588,1,Poisson
-0.0325162923132122,0.235357153095389,-0.169534978971414,0,Poisson
0.158604183803324,-0.474621090065942,0.495906426618306,0,NegBin
0.00890659508494884,-1.8183002280718,-1.35978815292809,0,NegBin
-0.369987975905828,0.02837992095759,0.953741789891867,4,Poisson
-1.29302004252288,-1.56224437337957,-0.599942920299281,2,Poisson
1.55773818915825,1.44684295803532,0.526087331554263,0,NegBin
-0.233359245730061,-0.815329169921122,-0.272578613881927,2,Poisson
-0.341285691094138,-0.3224362176589,0.442542502838352,1,Poisson
-0.331571640154005,-0.386147282455147,0.271554560298614,1,Poisson
-0.529000880018724,-1.12094974289694,0.940981372301627,5,Poisson
0.270457206065832,1.0318408433721,-0.235342379922455,0,NegBin
0.337457068843323,-0.650791802638267,1.24938535008127,0,NegBin
0.455428620250523,0.51631967610852,1.49114000510967,10,NegBin
0.988008104362282,0.822522065203965,0.675279317955257,2,NegBin
-0.012577436657048,0.184234251170208,-0.980857394736986,1,Poisson
0.0913413777192835,-0.13072489763726,-1.09332887742619,0,NegBin
-0.100842119633099,-0.30846441390954,0.341119670160203,2,Poisson
-1.54102874818936,0.335459576007786,-1.05108109713944,0,Poisson
-2.68215399215907,-1.64872739322936,-0.325205559294523,1,Poisson
0.375800433923871,0.0220822117637175,0.814346890110095,3,NegBin
1.85585516840266,2.13839060674234,1.32335736741696,0,NegBin
-0.637321232467302,-0.267553479030058,-1.55137852089667,1,Poisson
0.563283579698542,1.01351390964298,-0.00844002449781424,0,NegBin
0.47464554622818,0.400162167331136,0.761455916091101,0,NegBin
-1.2666828602862,0.07613251113918,-1.31219332326583,0,Poisson
0.342477637151012,-0.298589459721005,0.70300016485594,2,NegBin
0.212479510770319,2.2189531645191,0.262037059840796,0,NegBin
-0.300523646419626,0.130948849166196,-0.286244742032905,0,Poisson
0.124365712363387,0.638913724690727,-0.538520132614628,0,NegBin
-1.41187061010381,0.384040238862881,1.09370637631091,0,Poisson
-0.902471035993166,0.202580861469594,-0.226603962804446,2,Poisson
0.285168121790766,0.143653888816717,0.462760972100766,0,NegBin
0.238173101935295,-0.23130046532043,-1.63881266635474,0,NegBin
-0.260751898933232,0.248971472243934,0.55818362165142,2,Poisson
-0.740764775708622,1.10204595007987,-1.33338093826532,1,Poisson
-0.987869133276976,-0.0848629997023763,-1.61266363064212,0,Poisson
-0.823662688756721,-0.425813258611649,0.302259025081949,0,Poisson
0.102982361963937,0.803405406512715,-0.230924441851602,0,NegBin
-0.409543448088687,-0.28509368677442,-2.14888619163521,2,Poisson
-1.16938478340254,-1.6414090037486,0.695129096795221,1,Poisson
0.755899140072849,-0.209346542986724,-1.99234738881268,1,NegBin
-0.886210026682361,0.272354650598161,0.0478150687746344,1,Poisson
-0.179085054926462,0.626936506968302,1.06295456263241,0,Poisson
-0.885712613063819,-0.894424754939928,-1.44259705126155,0,Poisson
-0.0203257272314138,0.798564063129177,0.613304455688397,0,Poisson
-2.31282038400295,-1.37821981431991,-1.40547878709008,0,Poisson
-1.70519038235126,-1.4021567952219,-0.374434822054813,1,Poisson
0.264431453287632,-0.266214249560434,0.625507074509086,4,NegBin
1.01014128612592,0.772044400401805,0.594424800545333,0,NegBin
0.0438177482723675,0.567844951740007,1.09724518888824,0,NegBin
-0.414554375451411,-0.535545340884627,0.435489062626611,0,Poisson
0.959105630990739,-0.080727528642569,-0.334966114437747,0,NegBin
0.868319323972557,0.566287731594254,-0.742232769398934,0,NegBin
0.856995399091682,0.5297710344564,0.859320505331864,0,NegBin
-0.310711325965142,0.685114779776515,-0.351740437091557,0,Poisson
0.970643534152259,0.929786087305234,-0.166586564810524,0,NegBin
1.08975278039714,1.60408001308529,1.16305930586003,0,NegBin
0.99516849775467,0.403511133661371,-0.606354963380088,0,NegBin
-0.64540930415348,-0.98039484666246,-0.476698147876837,0,Poisson
0.690482314403447,0.636007669511105,-0.0449430708395378,0,NegBin
-1.23947724127281,-0.238669707471948,0.098937071060452,0,Poisson
-0.254516758749486,1.49611186802046,2.65094753736289,1,Poisson
0.586932181440674,0.0302748553282239,-0.543425579030429,0,NegBin
-0.338876548390004,-1.30615351126584,0.592062423745408,2,Poisson
-0.946744039045247,0.0476638608769147,0.221053446149595,1,Poisson
-0.208937852157189,0.126100134353951,-0.188371036672609,3,Poisson
0.849416082952826,0.424805604261082,0.196347868293215,0,NegBin
-0.302316990698612,0.777541168024798,1.58868413492883,0,Poisson
1.78799737857645,1.07918977521254,-0.636129933969443,0,NegBin
0.189152477169385,0.019501571212251,-0.533537166080017,0,NegBin
1.09077149264269,1.40999954024254,-0.451976119348086,0,NegBin
0.0747862848789056,-0.232301721152688,1.44747907048607,0,NegBin
0.639374263897041,-0.207943459944759,0.193631056486373,18,NegBin
-0.771249727251263,-2.00816762403725,-1.48752990379279,4,Poisson
-0.454889775696878,-0.58647118703517,2.8660716449193,1,Poisson
-0.36998176661226,0.0793995593563367,-0.286729023206105,2,Poisson
-0.0455911273771599,0.2452641681527,-0.439333329687458,0,Poisson
0.719213722879915,0.621542788897439,0.929425740811138,0,NegBin
1.04976024079878,-0.0493726502202321,-0.921236265447831,1,NegBin
-1.49817241243439,-1.09668713758709,-0.739847965963196,0,Poisson
-0.482883850886535,-0.138533933956113,-0.456812634516986,0,Poisson
-0.507091990337143,0.226389406107217,0.187902464586769,0,Poisson
1.40262847993665,-0.292677686000769,-0.125223039522322,0,NegBin
1.04443967242874,3.1933740905015,0.318018861713487,0,NegBin
-0.628842888791962,-0.756204866504736,-1.30376877784183,2,Poisson
1.51587036192699,1.3100576457824,0.508869243438045,0,NegBin
-1.62382587201718,-0.242318748659324,0.191017032515753,0,Poisson
-2.07018068922132,-2.02613604330132,-0.195213690257598,1,Poisson
0.387355449008297,2.2726810785585,0.57593563522659,5,NegBin
0.0147594440355422,-1.04143637694761,-0.579460600686635,15,NegBin
-0.329554490225971,1.14927241043608,-0.324558665567877,0,Poisson
0.284305175231142,2.47236688839201,0.78184585764106,0,NegBin
0.8219311207909,1.65641998595736,1.00538233592956,1,NegBin
1.18247132996703,1.20983294762746,1.35713877714415,0,NegBin
0.494255962728597,0.89665439275746,-0.249944843139421,0,NegBin
1.30642004772637,1.63951106145092,0.35363867654207,7,NegBin
-0.959222642136055,-0.923556706140613,0.394755119647546,0,Poisson
-1.82207535266575,-1.1129820270341,-2.03951319674516,1,Poisson
0.82813301000788,1.07690183849235,1.10195694904077,0,NegBin
-0.382675363647169,-0.914036089733939,-0.510226183350285,1,Poisson
0.523206505259846,-1.37193364108617,-0.923256755189905,4,NegBin
-0.337490261425475,-0.616956811037783,0.25380108441797,1,Poisson
1.41622997396043,-0.0929710383319941,1.12256608466492,0,NegBin
-0.373703229800604,-0.342080067185244,1.12428976674287,4,Poisson
0.162765444649128,0.219011536055104,0.278088884520333,0,NegBin
-1.21839600141138,0.775327941272065,-1.00953796998566,0,Poisson
-0.345902840996786,0.92112954462831,0.245683396282466,1,Poisson
-0.340767524912794,-0.47614621980148,-1.55917150869456,0,Poisson
0.978149403718618,0.0549478736601915,-0.189381631437487,4,NegBin
-1.19434843226995,-0.781384647794397,-0.446716406887196,1,Poisson
1.20025000954522,0.635571340296079,0.603731348827117,0,NegBin
0.575045482554257,1.62665777120911,0.662646427507839,0,NegBin
-2.59125261132928,-2.54477993043426,-2.41280318442168,2,Poisson
0.719576436791155,0.32650310871626,-0.116369785727692,0,NegBin
0.562240945329268,0.231990667902444,-1.66017904138983,9,NegBin
-0.613673378260687,-0.641711509297529,-0.190002997992904,2,Poisson
-0.255749078260359,0.650578835824919,0.751033705706864,3,Poisson
0.353720234854962,-0.445071976866958,-1.18739664493311,0,NegBin
-1.01488895488453,-0.478298543424293,0.745528065426898,2,Poisson
-0.03131446946453,0.149472144467608,0.408889092107677,2,Poisson
-1.48463957869199,0.787025810281873,0.544939064485649,1,Poisson
0.195431687107674,0.523703081261519,-0.74906331710319,0,NegBin
-2.35694561262249,-1.01087629808235,-1.64076469306203,0,Poisson
-0.0385174906915623,1.48590875106871,0.180870324320461,1,Poisson
0.2924440039796,1.06701799543579,1.21785195625569,0,NegBin
0.173210758026616,0.136606908540975,-0.450148863240462,0,NegBin
-0.120467313641393,-0.408402115108274,-0.17772895990519,2,Poisson
0.942188647447326,-0.688085891702041,-1.34564117429117,0,NegBin
0.905517972583288,0.258738989536393,-0.135793358642182,10,NegBin
1.19088966905785,0.332849662697987,1.00861896209049,44,NegBin
-0.874225866422738,-0.674038024024915,-1.46676286167153,0,Poisson
0.166128557383321,0.461700875892002,0.164324459831981,0,NegBin
1.34386964621907,0.214104237422012,0.473622243034555,0,NegBin
-0.0987204635456819,0.109418738289026,0.584400592167872,2,Poisson
-1.08754251857674,0.888583258167615,0.656761008975316,0,Poisson
-0.832683440532627,-0.35932876496894,-1.49306490009247,1,Poisson
0.494265234508121,-0.561485728581153,-0.0994137663138582,1,NegBin
-1.51491653871869,-0.51261249479961,0.354285414669295,1,Poisson
1.55614900610198,0.556205428053027,-1.10345127022273,0,NegBin
-0.0120779319416969,-0.140658186836044,-0.368890597485212,0,NegBin
-0.917154763962574,0.237749711887326,1.56478475397499,0,Poisson
-1.24469671671129,-0.20822624600519,1.38239108748235,1,Poisson
0.788258771211799,0.517335531960188,0.80618189720123,32,NegBin
1.51443804412038,1.10769767971212,0.366551795291618,0,NegBin
-1.12662032157004,-2.34724334234251,-1.08518047540442,0,Poisson
-0.246690408140862,-0.301761165750866,-0.906894441262622,0,Poisson
-0.0838669272058014,1.32619793367318,1.72501107623639,0,Poisson
0.923142715207614,0.538342511561093,-0.0952520408510187,5,NegBin
1.04349420436695,0.562052159008212,1.21308247347424,0,NegBin
-1.06323871794674,-3.13689997711094,-0.736540303683331,1,Poisson
-0.86283279712891,-0.741036170741184,-1.52604388204189,0,Poisson
-0.326068517625888,0.272234914847108,0.717235625756718,3,Poisson
0.290538590748477,-0.814573585719763,-0.747469828166624,15,NegBin
0.559105818704187,-0.424732733178874,0.944043564963437,19,NegBin
-0.413290655012223,0.589704890406325,0.978217443652875,1,Poisson
1.35315111699988,0.447990396218113,-0.0103018022064399,0,NegBin
-0.287430184200442,0.637290108953718,1.08546018069818,1,Poisson
-1.45879820384931,-0.797657621953891,-1.66543983057527,0,Poisson
0.162487127663733,-0.328107837328186,0.346738248856854,1,NegBin
-0.14345838039678,-0.185149276801568,0.0728290601912303,0,Poisson
0.170480210948731,-0.348763588921589,-0.399497334922967,0,NegBin
-1.328279855992,-0.759746144595315,-0.784064810023245,1,Poisson
1.72111676131323,-0.344893482979984,-0.1765714582463,0,NegBin
1.11420600324291,0.495344274712507,0.719953294230438,0,NegBin
-1.84998561932647,-1.31952003722969,-0.67810022015001,1,Poisson
1.65194760397301,0.308050541475023,-1.06452426449827,0,NegBin
0.758029966201129,1.46256859687035,-0.720082451887418,0,NegBin
1.45200483183658,1.27272775885512,0.0496166631912589,0,NegBin
2.32720898359104,0.556534835797627,0.0523993335236461,0,NegBin
0.174033080044833,0.519279998793536,0.661448970042563,0,NegBin
0.358255566261062,-0.856669277061641,-0.96399746179782,0,NegBin
0.0533277756948745,-0.497858529973833,-2.30977792923333,0,NegBin
-1.2054254197365,0.72059304792875,-1.32912952793046,1,Poisson
0.102530092262984,0.827144080760125,-0.161984370755077,0,NegBin
-0.355130024577637,-0.291345638141463,0.585107514626976,1,Poisson
1.66499323135288,-0.0206936315752025,-0.0157368106802433,30,NegBin
-0.228267202442689,0.747013985209009,1.20381600983003,2,Poisson
-0.763114804094671,-0.942631572735063,-0.303199990974894,2,Poisson
0.224696043983699,1.30826203320063,0.801554987417668,10,NegBin
-1.54929674540565,-0.97086489309529,-2.13914108245608,1,Poisson
-1.16455684268273,0.207121106284994,1.27519871265619,3,Poisson
0.475676861811778,-0.882305457829349,-0.0312492951659903,0,NegBin
1.81923132725881,0.380079239039187,-0.57403721939549,0,NegBin
0.789627047755392,0.193896338716828,0.366153208718476,2,NegBin
2.39480305178286,0.7859995622231,-0.211384030476479,0,NegBin
0.112471423944718,0.422728691074488,-0.156783270089208,0,NegBin
0.184416781272702,-0.692422058469221,-0.456721730550868,0,NegBin
-0.485401337759413,-0.480181153968684,0.275863558016595,1,Poisson
-0.295596752718596,1.06446138013363,1.06719212143989,0,Poisson
0.611681422612562,1.20421838607989,-0.0845139043259367,25,NegBin
0.0360780033949564,0.276939017474291,0.917354914046876,0,NegBin
-1.74953561961146,-1.56346298057204,-0.0408817172038819,1,Poisson
1.12207941363573,1.23320863007022,0.208384641316382,0,NegBin
0.0326141974964759,0.772332030779417,-0.492099326556076,1,NegBin
-2.65541167587049,-0.572484482730093,-1.25069865587299,0,Poisson
0.169228319850847,-0.16772048585434,0.269565768446382,2,NegBin
0.683461467228115,1.21354452272811,1.28669630688401,0,NegBin
0.0896945536707943,0.0616946951909825,1.52878194882533,0,NegBin
-1.19981981841561,0.359504078788171,-0.339517050226799,0,Poisson
-0.71692458969599,0.827778087194593,0.775020248911431,0,Poisson
0.101583244714552,0.438794791384564,0.805966448707235,11,NegBin
-0.51865847994275,0.97485231036455,0.3003604557321,1,Poisson
-1.07166650389268,0.921523584322482,-0.135941333536732,0,Poisson
-1.52823975618904,-1.93670566992485,-0.1062374098804,0,Poisson
0.910553280344449,-0.260119637594039,-0.47351388939772,0,NegBin
-0.753645858379821,-0.196997739604325,-1.69819016944714,0,Poisson
-0.88205266088513,-0.467501037139409,-0.0842141540743181,2,Poisson
-0.324450661637003,0.71407624647923,-0.195236175623769,0,Poisson
1.29373018086725,1.10164328997538,1.1863970145253,0,NegBin
0.048180916111526,0.344386676290325,0.872532951969999,6,NegBin
-0.329308056850983,0.762348750552578,0.715754400202023,0,Poisson
-0.234349287658502,0.409372823902523,-0.345782828787395,4,Poisson
-1.30893678684201,-0.477170164427223,-1.31325012115262,0,Poisson
-1.6450781540216,-2.15737161670966,-1.49306049874304,0,Poisson
-1.46966550070521,-1.74849218335677,-0.263541861856429,0,Poisson
0.0605788713784779,-0.149903450998711,0.451094826469558,0,NegBin
0.35330328892203,1.7083928199837,2.08156880758852,8,NegBin
-0.43176901048751,1.27396549733367,-0.0350779820716394,2,Poisson
-0.376370194289327,-0.518185588928062,0.801742794150299,2,Poisson
-1.14620472279522,-0.738729749003637,-0.0190154376084853,2,Poisson
-1.0543647491356,-0.870996360185942,-0.264843454022033,2,Poisson
-0.30140146929933,-1.17905078229914,-0.0218455333510571,3,Poisson
0.851077577143136,1.67987033524336,0.639838028155684,0,NegBin
-0.139367926932161,-1.30121439416761,-0.479705683878821,3,Poisson
0.0706045287660757,0.559307517016685,0.402521469803319,0,NegBin
-0.454487702387387,0.225563381278103,-0.211152973174984,1,Poisson
-0.584394105592632,-0.0886836162919122,0.561159420303275,1,Poisson
-0.121972419776612,-0.548915133957971,-0.310894992321235,1,Poisson
-0.0721037946518489,0.0995098039021884,-0.101103812642224,2,Poisson
1.1564019412472,1.94031785678491,0.690089951551633,0,NegBin
-0.627146042025651,-0.445720716425373,-0.662778953370542,2,Poisson
-1.32111671216669,1.03683528888457,-0.752517068884277,1,Poisson
1.07896603418642,0.824523763819634,-1.49064842587267,0,NegBin
0.734535256537684,-0.144451065494245,-0.944520250208544,0,NegBin
-0.140841225376519,-0.0116740055902075,-0.173258802067562,0,Poisson
0.2361907971204,-0.511833430670791,-0.22121846153733,30,NegBin
-0.51915394426413,-1.45570001385669,-1.90104200819836,1,Poisson
1.36944675230192,0.126600990568377,-1.10537773929351,1,NegBin
0.305852709230149,-0.437659475004424,-0.250628678364049,0,NegBin
-1.93757323786437,-0.146887751192044,-0.670945371540125,1,Poisson
-1.65086985355939,-1.1376385973599,0.476602741152822,0,Poisson
-0.20218558688872,-1.81627560006438,-0.556981098657458,3,Poisson
