"Y","X1","X2","X3","X4","X5"
0.868115447553237,-0.206688371715883,0.032742591090465,0.429580827267393,0.537701187856922,1.21475439308359
0.672564688701737,-0.574343001245491,-0.384451642598909,0.731155547780893,0.294122328237679,0.688135896810986
0.00132856538099507,-1.32793520793057,-0.666536401825894,-0.866066875830072,-1.98314214792266,-0.374030571447619
0.627252887031319,-0.887830074240126,0.443895478869804,0.0998296286627087,0.60031683647745,-0.817881824516039
0.999996532289158,-0.99102435814818,-1.67605454946618,-1.08238154347938,2.55848828933769,0.878170130193547
0.0614826267016619,0.114141780279331,-1.38931109631179,-0.781130813292221,-2.66798105106515,-0.885262872466357
0.436160323006293,0.654904742483859,-0.46063577273608,-1.25479914527293,-0.725876036312906,0.64637196238096
0.358229463125547,2.39223032014663,1.99968606909896,0.60493583434779,-0.421533653313778,-0.24113550598846
0.842703802660474,0.475577333240867,0.66503215841712,0.728977615772377,1.43209124343628,-1.40255261076837
0.682564046262417,0.285254357386755,-0.142679994100745,0.625734329217027,-0.0995070434467406,0.988234377233327
0.0421087907003416,2.06590200047289,-0.717737905419277,-1.12786080737039,-2.48664903565447,-1.60749127382577
0.0614457063858475,1.48577865206579,0.622826284330856,0.419071611391563,-1.94247897368657,-1.96917049625841
0.999861672077267,-2.16454395411315,0.488107013631252,-0.47648061056288,0.536681956164852,0.0263766328328489
0.715906338357529,0.261093516622276,-0.015160634296958,-0.416575834540898,0.619632944814828,-0.95666411645766
0.769545141403012,0.179327958002522,0.410823567464426,0.41540474058528,0.296788321540033,0.617637416397703
0.206239373142325,-0.456090140645799,-2.17790768893758,-0.898841807721263,-0.855958536298809,-1.7363195507802
0.38889319145109,0.025746446612573,0.00386977150260366,-1.16883469307542,-0.527295063366682,0.200935519306025
0.989802715983114,0.862508003680123,0.531547007534255,0.987108353420205,2.69638646153125,1.65274660632249
0.35055784357345,0.0792206396120073,-0.514730504908162,-0.851070795528772,-0.789481951637655,-0.126239214805992
0.40864597118163,0.927399163015122,1.46506180354917,0.13979597450602,0.0803207836909137,-1.24713933383298
0.838442657102953,1.18921042487944,-0.272450159228061,1.59556388220589,0.331046712081092,0.85163181898967
0.885208921082286,-0.709550234956126,0.722859829708883,0.00573344781797777,1.07144247232883,-0.661313238030752
0.809369355546719,1.87667658881458,0.226174087250059,1.40551019636856,1.09608687490147,-1.4522239632283
0.720923646206936,0.674222315132953,1.46998352909065,-0.336659733152104,1.01076693033101,-0.469701923757398
0.826223516031212,-1.47418955280443,0.807919828366723,0.627001775696048,0.500513880466194,1.63770115865871
0.785811835829321,1.40033664198844,1.1415050178862,1.61264417659829,0.19124860414794,1.51408772109731
0.05821764737076,0.101157774033303,0.480961388555178,-0.159363603076663,-2.27755867793666,-1.0221907928328
0.175542961967006,-0.352885466706093,1.87547199203565,-0.459017558834452,-0.855066539878254,-0.93429623824808
0.908918388550742,0.314973314566754,1.20234141245182,1.07221681536037,1.78071640655504,-0.9793379063614
0.184293281778343,0.192600765174423,-0.741533955334706,-1.63883382945632,-1.31903042445934,-0.471134731953242
0.792077358008989,-1.27616323710032,-0.0723663583225459,-0.912735066066701,-0.0156759166222777,0.997278248052999
0.403434928733959,-0.0309124455353854,0.82341938520688,0.442775409665921,-0.593887709222173,0.353219400152721
0.911556115331934,-1.68148172595871,-0.56595082295135,-0.608942599616725,0.0734759497056088,-0.399352842764595
0.667997777826402,-1.91434427824552,0.231891217500725,-0.622648856980609,-0.111912989336708,-0.84812555433899
0.293907166487033,0.479090377319717,-0.232477635849208,-1.448261471205,-0.828585891793155,-0.55241087859868
