"Y","X1","X2","X3"
0.680026470545616,0.691746760444554,0.882876177602892,-0.376605116918137
0.750651863268957,0.764094812635557,0.216012634594547,-0.512574707429182
2.38853965802392e-39,-1.43324593188478,-1.01172843279826,-1.20440950117248
0.753032211781709,0.511183248158246,-0.687091248587558,0.0669415868405936
0.610633883355653,1.16307464483781,0.166182765131468,-1.81513836484274
1.31898328309337e-31,-2.0808240380215,-1.25542528297675,-0.599154414808023
0.600491679297121,-1.22441212474982,0.538303852504693,-0.461123271171202
0.994752804736608,-0.407900573297011,1.05079483163253,2.44500640956357
0.884463880994557,1.06268893835205,-0.610985376547735,1.30434896196853
0.382742677047718,0.325096280067306,0.734156790523057,-0.0884689545713575
1,-2.61007516606864,-0.98082474127763,0.918122939311741
0.933628808180019,-1.33519407785119,-1.05439816068393,1.80544561334251
0.304584405300941,0.439370529302514,-0.3937200325484,-1.04593107800375
0.799273295567147,0.00522019875396818,-0.558880315716108,0.372512685139917
0.727307874306308,0.417951477434512,0.642167044095726,0.199560625233479
0.0110777371538419,-1.01878995606217,-2.1152468400315,-0.941013870793885
0.145523401441836,-0.98045431603664,0.173945618503834,-0.394437364222814
0.885464835286095,2.10601782107538,1.84989754638656,0.51131933191015
0.984270950398645,-0.972732182397131,-0.253046495918639,-0.418332437751298
0.717775683138422,-0.166928545773705,-0.218048060970851,1.65273871073316
0.657717096330051,0.964635339823372,0.846414119920899,0.662721793200831
0.858246899623711,0.70559393322543,-0.38359526816031,0.230693325408332
0.943247776108632,0.999220185360975,-0.436941351517339,2.03647289048373
0.823827509030934,0.207492037771622,0.404902890019852,1.15621613086935
0.839890804709276,1.03784488098596,1.04287358892142,-0.783924691779899
0.587707166902795,0.86994364650739,1.81298650957576,1.20711179357741
4.16595727826511e-08,-1.5364226797007,-0.797861644511972,0.50146262323999
0.0183845512317453,-0.810356313920599,-0.294666709507119,0.853426163727113
0.801630272577765,1.51679620872489,-0.167156562907612,1.43109200348674
0.999946985583293,-1.78380363844657,-0.551507086298635,-0.580860541917068
0.485777531502693,-0.225788295433278,0.396264684639573,-1.31037559839494
0.750798789985503,-0.0786399214176288,0.419843464709227,0.345178993101842
0.827011283222423,-0.00983492932268033,-0.922242087698228,-1.1880668909962
0.965029303513163,-0.132049184736939,-1.10341621539059,-0.794838330401694
0.000157142927576025,-1.45489771873342,-0.3387482952952,-0.0907528225106713
0.641097287165109,0.0462245759312244,-0.47909151228334,-1.24628250484349
2.35848965451827e-05,-0.575239498753291,-0.478237683404709,-0.214546973668467
0.879644265542252,0.34260208193339,-0.644346516746767,0.541831321509822
0.558181132113449,0.663979570653611,-0.330544234709831,0.439124133628156
0.746689506376262,-0.684021624618009,0.221499912075671,1.46867677310938
0.865883829429864,1.03972088881509,0.702808689977253,-0.205206188158237
0.623738335913246,0.149064470289695,-0.260002255825685,0.67477738231835
0.604450599915727,0.345897771622135,1.94736256716411,0.55013459750982
0.997912724864797,-1.70067408942565,-1.6092676290015,-1.76265576399132
0.481542423678419,-0.922731634368694,-1.38077209126198,-0.435221078927717
0.765218933138109,1.13793388351883,1.3624892069794,0.00148477041362478
0.963391031564878,0.904059358963289,0.557166408932454,-0.629385264851947
0.353558779648162,0.587039801858467,0.472002149496607,-0.0144348988837567
0.000578534033971829,-1.72775864056705,-0.519178830836576,0.531381551787058
0.142551046173674,-0.372419563999246,0.589515847277942,-0.0721561635260814
0.0638467742511904,-0.435544249815236,-0.153131707245226,0.0152030187352588
0.32707793598961,-0.0325162923132122,0.235357153095389,-0.169534978971414
0.566020668133232,0.158604183803324,-0.474621090065942,0.495906426618306
0.945723888049472,0.00890659508494884,-1.8183002280718,-1.35978815292809
0.796785843690267,-0.369987975905828,0.02837992095759,0.953741789891867
0.00682152352356673,-1.29302004252288,-1.56224437337957,-0.599942920299281
0.748333532556258,1.55773818915825,1.44684295803532,0.526087331554263
0.709365014133476,-0.233359245730061,-0.815329169921122,-0.272578613881927
0.954169011529568,-0.341285691094138,-0.3224362176589,0.442542502838352
0.23822627748662,-0.331571640154005,-0.386147282455147,0.271554560298614
0.911707445109607,-0.529000880018724,-1.12094974289694,0.940981372301627
0.916710984259962,0.270457206065832,1.0318408433721,-0.235342379922455
0.701804192763875,0.337457068843323,-0.650791802638267,1.24938535008127
0.939847233750802,0.455428620250523,0.51631967610852,1.49114000510967
0.771777108639633,0.988008104362282,0.822522065203965,0.675279317955257
0.956792440403319,-0.012577436657048,0.184234251170208,-0.980857394736986
0.775432202689739,0.0913413777192835,-0.13072489763726,-1.09332887742619
0.848543737863941,-0.100842119633099,-0.30846441390954,0.341119670160203
2.77664950176188e-27,-1.54102874818936,0.335459576007786,-1.05108109713944
1.31487478353792e-25,-2.68215399215907,-1.64872739322936,-0.325205559294523
0.608356545673811,0.375800433923871,0.0220822117637175,0.814346890110095
0.78743845454884,1.85585516840266,2.13839060674234,1.32335736741696
0.653354185678605,-0.637321232467302,-0.267553479030058,-1.55137852089667
0.586874788188365,0.563283579698542,1.01351390964298,-0.00844002449781424
0.569898567593586,0.47464554622818,0.400162167331136,0.761455916091101
0.879526698816329,-1.2666828602862,0.07613251113918,-1.31219332326583
